Comment_ID,Lemmatized_Review,Label
1400,parasite perfectly written directed played delivering strong social commentary interpreted universal level bong joonhos voice rage much power money divided u fill every frame incredible movie loud clear bong joonho said suitable term describe parasite tragicomedy completely agree provides variant gallows humor laugh feeling guilty well well deserved palme dor quite blown away fucking amazing think well hear movie year come positive way possible,Pozitif
1401,tight screenplay every event feel like direct response previous like snowball rolling snowy hill service rich narrative disecting social class hatred fueled deserving every bit praise received,Pozitif
1402,film wowits hard write much talk,Negatif
1403,overcome one inch tall barrier subtitle introduced many amazing film,Pozitif
1404,dont ask took long get around watching im glad finally movie clearly lot layer theme forthright others whats obvious expertly bong joonho construct aspect opinion initial thought perfect movie sharp writing stellar editing faultless performance cunning social commentary example master work,Pozitif
1405,confirm good 3x watched 2020,Pozitif
1406,parasite sophisticated excellent honestly one wellcrafted piece cinema ever seen,Pozitif
1407,theyre richbut still nice,Pozitif
1408,didnt think anything would usurp midsommar 1 movie 2019 parasite ease really looking forward film exceeded expectation cinematography gorgeous sound design fantastic acting really good problem nitpicks really movie actually really humorous wasnt expecting there much metaphorical stuff happening interesting twist cant wait rewatch movie new eye cant recommend movie enough,Pozitif
1409,fit,Pozitif
1410,imagine living situation toilet sits higher,Nötr
1411,there something thunderstorm make everything cinematic could make eating baked bean seem like kind intense antihero subplot,Pozitif
1412,overcome 1inchtall barrier subtitle introduced many amazing film bong joon ho,Pozitif
1413,nothing add aside infinite enthusiasm everyone seen everyone laid impression eloquently im able said 5 immediate star reason think,Pozitif
1414,could throw better birthday party,Pozitif
1415,wasnt single parasite fucking hard movie medical drama king richard iii infected lethal parasite affected battle bosworth field,Negatif
1416,nothing much add amazing,Negatif
1417,watched april 2021 im reviewing,Nötr
1418,there reason constantly listed letterboxds popular week absolutely mesmerizing,Pozitif
1419,yesterday one year anniversary watching first time honor decided rewatch,Pozitif
1420,first time watching one since saw theater hand parasite one original script ever put film brilliant direction bong joon ho song kang ho completely overlooked academy he spectacular dad minor gripe specifically drawn ending keep film masterpiece eye still love even though wasnt personal pick well deserved best picture winner one top 10 film last year,Pozitif
1421,movie version escalated quickly,Nötr
1422,kijung sat exploding toilet smoking cig fat mood,Nötr
1423,masterpieceim glad best picture really deserved,Pozitif
1424,cinema packed girlfriend sit floor couldnt happier,Negatif
1425,metaphorical,Nötr
1426,normally dont go grain parasite deserves among best movie time,Pozitif
1427,metaphorical,Nötr
1428,watching bong joonhos latest film sense watching absolute classic unfold front eye every scene character moment plot escalation musical cue shot feel special like story told absolute master,Pozitif
1429,literally 10th time logging film already know feel,Nötr
1430,went back sidewalk birmingham time see parasite replaced honey boy marriage story seeing month still prof another great film year bong joon ho outdone making film golden globe nomination come next monday oscar nomination come next month hope see parasite get well deserved nomination win deserved award,Pozitif
1431,cinema delighted,Pozitif
1432,parasite continues bong joonhos discussion class consciousness signature blend dark humour madcap madness heart beautiful film look performance around great soundtrack miracle sort manages match ever shifting tone script also completely bring audience along allow fully inhabit wide range emotional state parasite full cinematic experience make laugh disturb make think life effective satire even though probably heard lot hyperbolic thing point daunted parasite disappoint,Pozitif
1433,free real estate movie,Pozitif
1434,parasite crowdpleaser way roman gladiator match door flying open new twist colosseum could like gladiator fight morally ambiguous evocative political societal class issue even realizing context still find rooting thing dont expect want,Negatif
